GEOID,sovi,rank,fema_region
g32019,-2.5632034096251313,79.0,FEMA_9
g32021,3.119927468973696,11.0,FEMA_9
g32023,0.624506210803498,36.0,FEMA_9
g32027,1.3542911217330258,23.0,FEMA_9
g32029,-4.472291053128393,85.0,FEMA_9
g32031,-1.7478614671290775,70.0,FEMA_9
g32033,-1.7860669526564168,71.0,FEMA_9
g32510,0.6310502747998628,35.0,FEMA_9
g33001,0.34228437699716496,27.0,FEMA_1
g33003,-0.23296742511780533,33.0,FEMA_1
g33005,-1.5986101409662417,53.0,FEMA_1
g33007,2.145814469792348,14.0,FEMA_1
g33009,-1.4096741497360883,49.0,FEMA_1
g33011,-2.103328207693528,58.0,FEMA_1
g33013,-0.9878223554154109,46.0,FEMA_1
g33015,-4.164779278077448,63.0,FEMA_1
g33017,-2.973859693874049,61.0,FEMA_1
g33019,-0.7038930690485441,41.0,FEMA_1
g34001,1.7764472099337845,17.0,FEMA_2
g34003,-3.768798076951476,78.0,FEMA_2
g34005,-2.1030431732987864,67.0,FEMA_2
g34007,-0.8682289358802784,57.0,FEMA_2
g34009,3.3288140914261386,7.0,FEMA_2
g34011,0.7303041404408366,31.0,FEMA_2
g34013,0.5300391238265831,35.0,FEMA_2
g34015,-2.2562450711340953,68.0,FEMA_2
g34017,-1.2536259802776424,60.0,FEMA_2
g34019,-3.9439861384486417,80.0,FEMA_2
g34021,-1.6734370539393788,63.0,FEMA_2
g34023,-4.531567478925055,82.0,FEMA_2
g34025,-3.0918727921224085,73.0,FEMA_2
g34027,-4.432639682904288,81.0,FEMA_2
g34029,0.008804023883442591,46.0,FEMA_2
g34031,-2.707167448600721,71.0,FEMA_2
g34033,-0.6778055290451105,54.0,FEMA_2
g34035,-5.106270337363366,83.0,FEMA_2
g34037,-3.200139697454039,74.0,FEMA_2
g34039,-2.8795478101626246,72.0,FEMA_2
g34041,-2.68446848234211,70.0,FEMA_2
g35001,0.6968131871370328,192.0,FEMA_6
g35003,0.46878776658516397,207.0,FEMA_6
g35005,2.2684509838553284,75.0,FEMA_6
g35006,6.919822958583026,6.0,FEMA_6
g35007,2.7652029052749754,61.0,FEMA_6
g35009,0.4466347049387922,210.0,FEMA_6
g35011,2.2999119628826734,73.0,FEMA_6
g35013,1.7227028165085603,114.0,FEMA_6
g35015,-1.6113685283277654,384.0,FEMA_6
g35017,1.581947123552414,121.0,FEMA_6
g35019,2.1485876648410263,79.0,FEMA_6
g35021,-0.5455852135855579,310.0,FEMA_6
g35023,3.1223092265058985,47.0,FEMA_6
g35025,-1.9303374557077546,396.0,FEMA_6
g35027,1.8359668936886036,101.0,FEMA_6
g35028,-8.227881493519535,500.0,FEMA_6
g35029,3.998142771405622,31.0,FEMA_6
g35031,9.374201901823488,2.0,FEMA_6
g35033,0.44431163142069285,211.0,FEMA_6
g35035,1.2373501553362867,141.0,FEMA_6
g35037,2.6283628008041098,66.0,FEMA_6
g35039,2.3260424672178113,72.0,FEMA_6
g35041,0.9732358756595131,169.0,FEMA_6
g35043,-1.2397610363034928,362.0,FEMA_6
g35045,0.03713244184555542,256.0,FEMA_6
g35047,2.3896629825777738,71.0,FEMA_6
g35049,-1.3277689003863782,371.0,FEMA_6
g35051,5.372123688778416,16.0,FEMA_6
g35053,1.617241782104116,119.0,FEMA_6
g35055,2.2986253146561717,74.0,FEMA_6
g35057,-0.9039269202695103,343.0,FEMA_6
g35059,-2.425908342933038,424.0,FEMA_6
g35061,-0.6725444367869982,323.0,FEMA_6
g36001,0.20272021078983005,41.0,FEMA_2
g36003,0.7681464016785445,29.0,FEMA_2
g36005,5.447555576182336,4.0,FEMA_2
g36007,0.6935348361503173,32.0,FEMA_2
g36009,3.3930336077165926,6.0,FEMA_2
g36011,0.8380557542540401,26.0,FEMA_2
g36013,1.5085204312974565,19.0,FEMA_2
g36015,2.0529940676032714,14.0,FEMA_2
g36017,0.076289896832483,45.0,FEMA_2
g36019,1.41545326700791,20.0,FEMA_2
g36021,-0.4644955849660444,51.0,FEMA_2
g36023,0.11751434380542355,43.0,FEMA_2
g36025,2.1662008508133974,12.0,FEMA_2
g36027,-1.750918190212023,64.0,FEMA_2
g36029,1.1260184552108126,24.0,FEMA_2
g36031,2.9228083832448553,9.0,FEMA_2
g36033,7.583597859803603,1.0,FEMA_2
g36035,2.95496207491514,8.0,FEMA_2
g36037,-0.8121050784620005,56.0,FEMA_2
g36039,2.9014607926848734,10.0,FEMA_2
g36041,5.661729758326016,2.0,FEMA_2
g36043,0.8889975152104015,25.0,FEMA_2
g36045,1.164095333063838,23.0,FEMA_2
g36047,3.424743456753434,5.0,FEMA_2
g36049,-0.9927492541813422,59.0,FEMA_2
g36051,-0.39989931856587585,50.0,FEMA_2
g36053,0.1701883501521529,42.0,FEMA_2
g36055,0.10840213492515105,44.0,FEMA_2
g36057,0.32812483893299293,39.0,FEMA_2
g36059,-3.700073215890039,77.0,FEMA_2
g36061,5.515867027337482,3.0,FEMA_2
g36063,1.623908690357919,18.0,FEMA_2
g36065,1.2468998065338566,22.0,FEMA_2
g36067,0.6135417439470771,34.0,FEMA_2
g36069,-0.28013046242027806,49.0,FEMA_2
g36071,-2.674118548430444,69.0,FEMA_2
g36073,0.7406212779253165,30.0,FEMA_2
g36075,0.512291381322032,36.0,FEMA_2
g36077,2.052529958002782,15.0,FEMA_2
g36079,-3.5761017570613673,76.0,FEMA_2
g36081,-0.7725188107006391,55.0,FEMA_2
g36083,-0.2610687025082995,47.0,FEMA_2
g36085,-1.8812509998579208,65.0,FEMA_2
g36087,-3.772129521509434,79.0,FEMA_2
g36089,2.0818083775475964,13.0,FEMA_2
g36091,-1.6555632593988139,62.0,FEMA_2
g36093,0.4481787457994714,38.0,FEMA_2
g36095,0.8360190446467153,27.0,FEMA_2
g36097,0.7832375666821195,28.0,FEMA_2
g36099,1.344326392907195,21.0,FEMA_2
g36101,0.640048387239973,33.0,FEMA_2
g36103,-3.5446015196446967,75.0,FEMA_2
g36105,2.1881501119356668,11.0,FEMA_2
g36107,-1.2889039522621675,61.0,FEMA_2
g36109,-0.9670220628480505,58.0,FEMA_2
g36111,0.21392570898078264,40.0,FEMA_2
g36113,1.841291946089686,16.0,FEMA_2
g36115,0.4841861302542828,37.0,FEMA_2
g36117,-0.6712767049522099,53.0,FEMA_2
g36119,-1.9851772596560742,66.0,FEMA_2
g36121,-0.5635175465613014,52.0,FEMA_2
g36123,-0.2639236454362286,48.0,FEMA_2
g37001,0.12640102195965475,343.0,FEMA_4
g37003,-1.635605453070957,571.0,FEMA_4
g37005,3.2221015955135948,61.0,FEMA_4
g37007,1.4085396475684007,180.0,FEMA_4
g37009,1.0246524086841169,228.0,FEMA_4
g37011,3.381227009856454,54.0,FEMA_4
g37013,1.3620306541874658,186.0,FEMA_4
g37015,1.9072829873451251,138.0,FEMA_4
g37017,2.7313276116495193,84.0,FEMA_4
g37019,1.3810916398501685,183.0,FEMA_4
g37021,0.5404586640129179,280.0,FEMA_4
g37023,1.5579101531838755,163.0,FEMA_4
g37025,-3.4426628353090596,681.0,FEMA_4
g37027,-1.3945392155048915,540.0,FEMA_4
g37029,-4.713388610133654,710.0,FEMA_4
g37031,0.8860062279609793,242.0,FEMA_4
g37033,1.6444378003172482,154.0,FEMA_4
g37035,-1.0524821309646113,498.0,FEMA_4
g37037,-1.4024630050862452,543.0,FEMA_4
g37039,2.5565119532060416,97.0,FEMA_4
g37041,3.36872687049965,55.0,FEMA_4
g37043,1.5643218591061565,162.0,FEMA_4
g37045,-0.28747557716475836,392.0,FEMA_4
g37047,2.669375034833867,89.0,FEMA_4
g37049,0.14146643505175877,340.0,FEMA_4
g37051,-0.33793902225555406,401.0,FEMA_4
g37053,-3.070528971373354,665.0,FEMA_4
g37055,-0.40100126376454986,408.0,FEMA_4
g37057,-1.39338472740264,539.0,FEMA_4
g37059,-2.9636944911771135,660.0,FEMA_4
g37061,2.186624760176842,121.0,FEMA_4
g37063,0.3337087085020538,309.0,FEMA_4
g37065,1.0870071148346614,214.0,FEMA_4
g37067,-0.052482838506601126,364.0,FEMA_4
g37069,-1.6912571229162114,583.0,FEMA_4
g37071,-1.1206935353587915,507.0,FEMA_4
g37073,-2.9313536112517853,656.0,FEMA_4
g37075,3.12105959098712,67.0,FEMA_4
g37077,-1.6386403789378643,573.0,FEMA_4
g37079,3.162564727296099,66.0,FEMA_4
g37081,-0.9979317962973061,491.0,FEMA_4
g37083,3.2597439509406603,59.0,FEMA_4
g37085,-1.4368496087854938,547.0,FEMA_4
g37087,0.8485752643662915,248.0,FEMA_4
g37089,1.2928022489615059,191.0,FEMA_4
g37091,3.1745804415664685,65.0,FEMA_4
g37093,2.6902519226532013,87.0,FEMA_4
g37095,2.7726935993959065,83.0,FEMA_4
g37097,-3.022457297968849,663.0,FEMA_4
g37099,6.790927729123163,11.0,FEMA_4
g37101,-2.330447770051827,626.0,FEMA_4
g37103,1.5046786705801498,170.0,FEMA_4
g37105,0.9739634083397557,233.0,FEMA_4
g37107,2.6303683078390963,92.0,FEMA_4
g37109,-3.0336396037167783,664.0,FEMA_4
g37111,0.5977297378050789,276.0,FEMA_4
g37113,3.4344522695696975,51.0,FEMA_4
g37115,1.1228386457750776,208.0,FEMA_4
g37117,0.8181184185045892,252.0,FEMA_4
g37119,-1.8699685744413652,598.0,FEMA_4
g37121,1.532411513937415,168.0,FEMA_4
g37123,2.9071207605442284,74.0,FEMA_4
g37125,0.9481746684016574,236.0,FEMA_4
g37127,-0.6609608835659031,448.0,FEMA_4
g37129,-0.6913185107533997,451.0,FEMA_4
g37131,3.8688325997600463,44.0,FEMA_4
g37133,-1.2555892058641223,522.0,FEMA_4
g37135,-3.3932571074099602,678.0,FEMA_4
g37137,0.9529423891612021,235.0,FEMA_4
g37139,-0.24858689757017388,385.0,FEMA_4
g37141,-0.5234888988015779,429.0,FEMA_4
g37143,-0.18410192141149456,378.0,FEMA_4
g37145,-0.7513644111535571,458.0,FEMA_4
g37147,-1.0733038205214247,499.0,FEMA_4
g37149,2.6673529102374394,90.0,FEMA_4
g37151,-1.2820378866352216,526.0,FEMA_4
g37153,2.6029661746139094,94.0,FEMA_4
g37155,17.060815841974787,1.0,FEMA_4
g37157,-0.10212856485016578,371.0,FEMA_4
g37159,0.4720329625650128,288.0,FEMA_4
g37161,1.0534067305785966,223.0,FEMA_4
g37163,1.887980082284512,141.0,FEMA_4
g37165,4.757349101928865,27.0,FEMA_4
g37167,0.30669530312543475,314.0,FEMA_4
g37169,-1.2826786454128951,528.0,FEMA_4
g37171,1.089931834229628,212.0,FEMA_4
g37173,12.84703295864934,2.0,FEMA_4
g37175,2.805004967487335,80.0,FEMA_4
g37177,3.069603067333758,69.0,FEMA_4
g37179,-5.741767845114527,724.0,FEMA_4
g37181,2.367113640000046,113.0,FEMA_4
g37183,-4.250670604469339,702.0,FEMA_4
g37185,4.270482331367905,35.0,FEMA_4
g37187,2.818091764719946,79.0,FEMA_4
g37189,0.164976754683695,335.0,FEMA_4
g37191,0.9336988189615767,238.0,FEMA_4
g37193,0.260362310759614,321.0,FEMA_4
g37195,1.1394764809143445,207.0,FEMA_4
g37197,-0.5348829127547943,430.0,FEMA_4
g37199,2.283196459196847,116.0,FEMA_4
g38001,0.8316172774430561,100.0,FEMA_8
g38003,-1.345237822045239,193.0,FEMA_8
g38005,1.5264010087053075,73.0,FEMA_8
g38007,-2.0260406492595178,226.0,FEMA_8
g38009,-0.987951499962924,175.0,FEMA_8
g38011,-1.2303567238433124,184.0,FEMA_8
g38013,-0.6002894163753547,159.0,FEMA_8
g38015,-1.7105711621195774,211.0,FEMA_8
g38017,-3.493266558620502,265.0,FEMA_8
g38019,-1.4866946855602463,199.0,FEMA_8
g38021,-0.9901271809600138,176.0,FEMA_8
g38023,-4.534727389571387,284.0,FEMA_8
g38025,-2.7298277647377427,246.0,FEMA_8
g38027,0.4500703877115473,114.0,FEMA_8
g38029,1.5276650145789068,72.0,FEMA_8
g38031,-2.472561989034844,238.0,FEMA_8
g38033,-0.15525178227141878,140.0,FEMA_8
g38035,-2.5529320804994757,242.0,FEMA_8
g38037,1.7884766192008303,68.0,FEMA_8
g38039,-0.05533782710025281,136.0,FEMA_8
g38041,-0.19250766667753788,143.0,FEMA_8
g38043,-0.9447883368143906,174.0,FEMA_8
g38045,-2.291934018121614,237.0,FEMA_8
g38047,0.9742169710918753,95.0,FEMA_8
g38049,-1.1179854474329867,181.0,FEMA_8
g38051,4.723621777584896,17.0,FEMA_8
g38053,-4.092474815528662,276.0,FEMA_8
g38055,0.4096013080589629,115.0,FEMA_8
g38057,-1.7345877068029876,212.0,FEMA_8
g38059,-2.005675326821793,224.0,FEMA_8
g38061,-3.674747995436707,266.0,FEMA_8
g38063,-0.1414079120761289,139.0,FEMA_8
g38065,-1.8572273580129837,217.0,FEMA_8
g38067,-2.1474186782641116,230.0,FEMA_8
g38069,0.36972718852833464,116.0,FEMA_8
g38071,-0.6444138011262557,162.0,FEMA_8
g38073,-1.2396493526464467,186.0,FEMA_8
g38075,-4.130477927472318,278.0,FEMA_8
g38077,-3.8487695040126493,271.0,FEMA_8
g38079,3.7470530446592982,27.0,FEMA_8
g38081,-2.9127939451928064,253.0,FEMA_8
g38083,2.4842047052283025,50.0,FEMA_8
g38085,3.7371504738532746,28.0,FEMA_8
g38087,-3.219627659886697,261.0,FEMA_8
g38089,-2.2606884396191207,235.0,FEMA_8
g38091,-3.7330785239833375,268.0,FEMA_8
g38093,-1.0437118243847618,178.0,FEMA_8
g38095,-1.2153373144241657,183.0,FEMA_8
g38097,-1.3083487149150694,190.0,FEMA_8
g38099,0.052446524427565255,131.0,FEMA_8
g38101,-1.8843504191785871,219.0,FEMA_8
g38103,1.6723295374659166,70.0,FEMA_8
g38105,-5.158718677406806,288.0,FEMA_8
g39001,0.667473542766338,199.0,FEMA_5
g39003,0.8082536040331121,182.0,FEMA_5
g39005,0.4630985527357987,218.0,FEMA_5
g39007,1.3700014299292294,136.0,FEMA_5
g39009,-1.8079877046619954,410.0,FEMA_5
g39011,-2.817206989223826,462.0,FEMA_5
g39013,0.696464852254425,195.0,FEMA_5
g39015,-0.9188530064668468,344.0,FEMA_5
g39017,-1.1635272649512103,370.0,FEMA_5
g39019,-1.1999411597283824,373.0,FEMA_5
g39021,-1.5144230860480845,394.0,FEMA_5
g39023,2.338450893251462,78.0,FEMA_5
g39025,-2.9584177665761184,473.0,FEMA_5
g39027,-0.18250263413426593,273.0,FEMA_5
g39029,0.03178883096829485,250.0,FEMA_5
g39031,0.08709648403150783,240.0,FEMA_5
g39033,1.2273148532164808,150.0,FEMA_5
g39035,5.63083501291871,12.0,FEMA_5
g39037,-0.5243110162135982,312.0,FEMA_5
g39039,0.5033115081709134,213.0,FEMA_5
g39041,-7.4008627339254796,523.0,FEMA_5
g39043,1.0907539676885722,161.0,FEMA_5
g39045,-2.9427967069199696,471.0,FEMA_5
g39047,1.6201972623392988,119.0,FEMA_5
g39049,0.6909048289257564,196.0,FEMA_5
g39051,-1.389552010698845,389.0,FEMA_5
g39053,0.300272885637431,227.0,FEMA_5
g39055,-2.5392500195610626,448.0,FEMA_5
g39057,-2.7664444339460275,458.0,FEMA_5
g39059,0.818644368535622,181.0,FEMA_5
g39061,2.981601037577343,51.0,FEMA_5
g39063,-0.40508780288640667,295.0,FEMA_5
g39065,-0.5277912020095689,313.0,FEMA_5
g39067,1.3787354274504329,135.0,FEMA_5
g39069,-1.0849506291051119,362.0,FEMA_5
g39071,0.18287907585154872,234.0,FEMA_5
g39073,-0.5827702685894434,317.0,FEMA_5
g39075,7.922496485047849,4.0,FEMA_5
g39077,0.7021209053978578,192.0,FEMA_5
g39079,1.6469202120410757,117.0,FEMA_5
g39081,2.5052489783544996,71.0,FEMA_5
g39083,-0.18487517220163774,274.0,FEMA_5
g39085,-0.4344258796966507,301.0,FEMA_5
g39087,0.701790094915034,193.0,FEMA_5
g39089,-1.6770585112219978,402.0,FEMA_5
g39091,0.36810148137997606,226.0,FEMA_5
g39093,0.823048863086407,180.0,FEMA_5
g39095,3.3111920171449727,43.0,FEMA_5
g39097,-6.051687640536363,520.0,FEMA_5
g39099,3.632752128519968,35.0,FEMA_5
g39101,-1.442019081820793,391.0,FEMA_5
g39103,-3.9254381463379535,497.0,FEMA_5
g39105,-0.1194003513355168,265.0,FEMA_5
g39107,-2.269194287571793,439.0,FEMA_5
g39109,-1.1050840524139633,365.0,FEMA_5
g39111,0.42189804012661025,220.0,FEMA_5
g39113,2.6278433148800464,65.0,FEMA_5
g39115,0.41370126618329583,221.0,FEMA_5
g39117,-1.7440030643004325,407.0,FEMA_5
g39119,1.7283884494275552,113.0,FEMA_5
g39121,-2.295926721278543,440.0,FEMA_5
g39123,-0.5785503498280885,316.0,FEMA_5
g39125,-1.057382897869254,358.0,FEMA_5
g39127,-0.6146083699241567,318.0,FEMA_5
g39129,-3.1622254246450225,484.0,FEMA_5
g39131,0.847544361521083,179.0,FEMA_5
g39133,-2.0746121441865504,425.0,FEMA_5
g39135,-1.6515975019275975,401.0,FEMA_5
g39137,-2.5347791497047476,446.0,FEMA_5
g39139,0.1507961055266183,236.0,FEMA_5
g39141,-2.3744889679796097,442.0,FEMA_5
g39143,1.1803627317479395,154.0,FEMA_5
g39145,1.2958047591750184,146.0,FEMA_5
g39147,-0.14897269672364807,270.0,FEMA_5
g39149,-2.008829586745093,421.0,FEMA_5
g39151,1.3052482795771545,143.0,FEMA_5
g39153,0.8025240408982702,183.0,FEMA_5
g39155,1.8572812056210408,103.0,FEMA_5
g39157,0.06500337898967934,243.0,FEMA_5
g39159,-4.3009320220208656,501.0,FEMA_5
g39161,-0.4678385409222918,306.0,FEMA_5
g39163,-1.0917216692376757,363.0,FEMA_5
g39165,-5.847346939912682,515.0,FEMA_5
g39167,-0.2995317365889917,285.0,FEMA_5
g39169,0.17714558596474586,235.0,FEMA_5
g39171,-0.7698295400679773,335.0,FEMA_5
g39173,-2.8025677010153176,461.0,FEMA_5
g39175,-0.6238425016199639,320.0,FEMA_5
g40001,4.0418702696859805,29.0,FEMA_6
g40003,-2.103336601121164,407.0,FEMA_6
g40005,0.28616585859422106,226.0,FEMA_6
g40007,-1.9600666298131388,397.0,FEMA_6
g40009,-3.2197135899764517,457.0,FEMA_6
g40011,-0.2634502113264257,277.0,FEMA_6
g40013,1.2241913037624301,143.0,FEMA_6
g40015,2.0343066822950764,86.0,FEMA_6
g40017,-2.9314219665599417,446.0,FEMA_6
g40019,1.369089523017343,134.0,FEMA_6
g40021,2.684698694337892,63.0,FEMA_6
g40023,3.1161042561570182,48.0,FEMA_6
g40025,1.2607798185547507,139.0,FEMA_6
g40027,-1.8315425107889667,392.0,FEMA_6
g40029,2.439632941906252,70.0,FEMA_6
g40031,-0.43355359381021363,294.0,FEMA_6
g40033,1.9131401361902045,95.0,FEMA_6
g40035,1.82565768067664,102.0,FEMA_6
g40037,-1.2345615727052546,361.0,FEMA_6
g40039,0.46123982381619766,208.0,FEMA_6
g40041,2.6347600218751452,65.0,FEMA_6
g40043,-2.238358629176962,413.0,FEMA_6
g40045,-1.7120507164900567,387.0,FEMA_6
g40047,1.040811688922619,159.0,FEMA_6
g40049,1.0729843038486666,156.0,FEMA_6
g40051,-1.251563603304165,363.0,FEMA_6
g40053,-0.5524115769991019,312.0,FEMA_6
g40055,0.3231640076854062,218.0,FEMA_6
g40057,4.5407433384708895,21.0,FEMA_6
g40059,-0.1974345024323383,273.0,FEMA_6
g40061,0.555410672621548,201.0,FEMA_6
g40063,0.9158283015026537,174.0,FEMA_6
g40065,1.4040547878173772,132.0,FEMA_6
g40067,3.3926848975253483,39.0,FEMA_6
g40069,1.0357619579290296,160.0,FEMA_6
g40071,1.9133164379498973,94.0,FEMA_6
g40073,-2.502627089717711,428.0,FEMA_6
g40075,2.0595851221791968,83.0,FEMA_6
g40077,0.9138816531307783,175.0,FEMA_6
g40079,1.6085429963521043,120.0,FEMA_6
g40081,-0.3805495988250084,289.0,FEMA_6
g40083,-2.6066640821314966,434.0,FEMA_6
g40085,0.5402481234221173,203.0,FEMA_6
g40087,-2.353335373646971,419.0,FEMA_6
g40089,3.4743908321721597,37.0,FEMA_6
g40091,2.6813698551443323,64.0,FEMA_6
g40093,-1.5219087513465144,381.0,FEMA_6
g40095,0.37351843284221264,217.0,FEMA_6
g40097,0.025479594857459764,257.0,FEMA_6
g40099,1.113734104749837,152.0,FEMA_6
g40101,2.150052288967127,78.0,FEMA_6
g40103,0.3867460981444273,216.0,FEMA_6
g40105,1.2413633622454907,140.0,FEMA_6
g40107,2.966412112013528,52.0,FEMA_6
g40109,0.4407075436264134,212.0,FEMA_6
g40111,1.8497735794084373,100.0,FEMA_6
g40113,-0.6576329365421141,319.0,FEMA_6
g40115,4.099492912078677,27.0,FEMA_6
g40117,-0.08783806823503304,269.0,FEMA_6
g40119,-0.5500238173140326,311.0,FEMA_6
g40121,0.8348361954526524,180.0,FEMA_6
g40123,1.4937674311337255,129.0,FEMA_6
g40125,1.4400377429217304,130.0,FEMA_6
g40127,3.9965443118395,32.0,FEMA_6
g40129,-3.403079331475114,465.0,FEMA_6
g40131,-2.0423258692718758,404.0,FEMA_6
g40133,2.7856745918861403,59.0,FEMA_6
g40135,1.7972984589599366,103.0,FEMA_6
g40137,0.5094077172945277,205.0,FEMA_6
g40139,-2.1859080266051385,410.0,FEMA_6
g40141,1.9649062178633674,93.0,FEMA_6
g40143,-0.018541246592926053,265.0,FEMA_6
g40145,-1.9954289564138508,398.0,FEMA_6
g40147,0.7003050193657668,191.0,FEMA_6
g40149,-0.777899367161293,333.0,FEMA_6
g40151,0.5490110655725391,202.0,FEMA_6
g40153,-3.0122364041915377,451.0,FEMA_6
g41001,1.4737527247286581,43.0,FEMA_10
g41003,-1.629653715097758,92.0,FEMA_10
g41005,-3.236032439771516,103.0,FEMA_10
g41007,2.047494371641531,28.0,FEMA_10
g41009,-1.1453491830996965,82.0,FEMA_10
g41011,3.238279075920001,11.0,FEMA_10
g41013,1.6120801213119305,39.0,FEMA_10
g41015,3.209608121695012,13.0,FEMA_10
g41017,-1.4764066667562257,87.0,FEMA_10
g41019,3.3416752136116803,9.0,FEMA_10
g41021,-1.982839084998429,97.0,FEMA_10
g41023,1.947691711321243,31.0,FEMA_10
g41025,1.4106969238203795,44.0,FEMA_10
g41027,-1.4173977228437926,85.0,FEMA_10
g41029,2.905620302280934,15.0,FEMA_10
g41031,2.5505434229772046,24.0,FEMA_10
g41033,4.247788780351744,3.0,FEMA_10
g41035,2.572576340375858,22.0,FEMA_10
g41037,0.6158500550051962,54.0,FEMA_10
g41039,2.2130731567833535,26.0,FEMA_10
g41041,1.7691892079555467,35.0,FEMA_10
g41043,1.6070675586432013,40.0,FEMA_10
g41045,4.209591433148203,4.0,FEMA_10
g41047,3.2156120301014646,12.0,FEMA_10
g41049,1.726514138665142,37.0,FEMA_10
g41051,-1.881307558690278,95.0,FEMA_10
g41053,0.43266150702197015,56.0,FEMA_10
g41055,2.658542376136779,17.0,FEMA_10
g41057,0.2382796580010742,60.0,FEMA_10
g41059,2.5996488204458004,20.0,FEMA_10
g41061,2.2767153010687986,25.0,FEMA_10
g41063,2.600500657079926,19.0,FEMA_10
g41065,3.54189954485057,6.0,FEMA_10
g41067,-4.073191175384771,108.0,FEMA_10
g41069,0.4096151419031313,57.0,FEMA_10
g41071,0.15304528197906825,61.0,FEMA_10
g42001,-1.2990986067567927,198.0,FEMA_3
g42003,-1.7744181329191666,217.0,FEMA_3
g42005,-1.0149163834188633,191.0,FEMA_3
g42007,-1.2166258399755874,197.0,FEMA_3
g42009,-0.7250831235261418,175.0,FEMA_3
g42011,1.2539569447399108,77.0,FEMA_3
g42013,-0.5480757408655166,168.0,FEMA_3
g42015,-0.6038629341139331,170.0,FEMA_3
g42017,-3.779410715249012,263.0,FEMA_3
g42019,-3.4308768719483407,255.0,FEMA_3
g42021,-0.005632108938210728,136.0,FEMA_3
g42023,1.9807834748710071,53.0,FEMA_3
g42025,-0.017337168429871014,139.0,FEMA_3
g42027,-3.1683395608273015,247.0,FEMA_3
g42029,-4.221805837749249,273.0,FEMA_3
g42031,-0.34404010144891467,153.0,FEMA_3
g42033,0.7497557279783469,94.0,FEMA_3
g42035,-0.033971539570694764,141.0,FEMA_3
g42037,-1.4221354835679803,204.0,FEMA_3
g42039,0.029273777920999722,132.0,FEMA_3
g42041,-3.2901878197343386,250.0,FEMA_3
g42043,-0.7426746019824261,179.0,FEMA_3
g42045,-1.85146960282833,221.0,FEMA_3
g42047,-0.7424013859326244,178.0,FEMA_3
g42049,-0.6448443575460729,172.0,FEMA_3
g42051,0.9862557835875916,87.0,FEMA_3
g42053,11.672099695406242,1.0,FEMA_3
g42055,-1.6132040475903753,214.0,FEMA_3
g42057,-1.9029131207396486,222.0,FEMA_3
g42059,0.10167257541546637,125.0,FEMA_3
g42061,0.3674916150575378,109.0,FEMA_3
g42063,-1.4855111810272954,208.0,FEMA_3
g42065,-0.3594993063514548,154.0,FEMA_3
g42067,-0.4597138367457811,160.0,FEMA_3
g42069,0.08957211737812076,127.0,FEMA_3
g42071,-0.8042617249090628,184.0,FEMA_3
g42073,-0.3430706753334026,152.0,FEMA_3
g42075,0.11804471781770187,124.0,FEMA_3
g42077,1.8155020262133674,61.0,FEMA_3
g42079,0.639566149232338,95.0,FEMA_3
g42081,-1.460637580885467,207.0,FEMA_3
g42083,0.8665618586657236,91.0,FEMA_3
g42085,0.1985759878381504,117.0,FEMA_3
g42087,1.1025190840587897,83.0,FEMA_3
g42089,1.8403866148013774,59.0,FEMA_3
g42091,-3.698953362561959,260.0,FEMA_3
g42093,0.18664324290754633,120.0,FEMA_3
g42095,-0.7344232274999754,177.0,FEMA_3
g42097,0.3715153287369176,108.0,FEMA_3
g42099,-2.841880508431975,243.0,FEMA_3
g42101,5.78623167392932,8.0,FEMA_3
g42103,1.8639018102174925,57.0,FEMA_3
g42105,1.2129939752496703,78.0,FEMA_3
g42107,0.32353354388036926,112.0,FEMA_3
g42109,-1.435932912498477,206.0,FEMA_3
g42111,0.5314926070321445,100.0,FEMA_3
g42113,5.469013500387569,10.0,FEMA_3
g42115,-0.42493744050586835,159.0,FEMA_3
g42117,-1.1837138015627025,195.0,FEMA_3
g42119,0.5684828023588482,98.0,FEMA_3
g42121,-0.0005620884860700892,135.0,FEMA_3
g42123,0.05092348804605165,131.0,FEMA_3
g42125,-1.8217221718791152,220.0,FEMA_3
g42127,2.8479746118346476,33.0,FEMA_3
g42129,-2.002640207914563,228.0,FEMA_3
g42131,-1.0128567050716184,190.0,FEMA_3
g42133,-2.220422670013978,232.0,FEMA_3
g44001,1.6630694459507653,18.0,FEMA_1
g44003,0.48944845269563786,26.0,FEMA_1
g44005,-1.56785487159362,52.0,FEMA_1
g44007,5.1836806177932395,4.0,FEMA_1
g44009,-1.0398633326031186,47.0,FEMA_1
g45001,-0.24477914880550092,384.0,FEMA_4
g45003,-1.359256008083403,536.0,FEMA_4
g45005,3.015459492031315,71.0,FEMA_4
g45007,-1.5002095702180644,556.0,FEMA_4
g45009,1.0596808744996455,221.0,FEMA_4
g45011,0.13329860004244337,342.0,FEMA_4
g45013,0.6746572816905336,265.0,FEMA_4
g45015,-3.1464333564358604,671.0,FEMA_4
g45017,-1.5900915703817233,566.0,FEMA_4
g45019,-1.528299277593054,559.0,FEMA_4
g45021,-0.7839141076735779,464.0,FEMA_4
g45023,-0.9738123292963098,488.0,FEMA_4
g45025,-0.31026845808099457,397.0,FEMA_4
g45027,1.5473912782991592,165.0,FEMA_4
g45029,1.320717089376355,188.0,FEMA_4
g45031,-0.6518045071725657,446.0,FEMA_4
g45033,2.459071897513227,101.0,FEMA_4
